rank,overallRarity,name,image,attributes
1,14.15778665635733,Renegade #290,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/290.png,BACKGROUND: Dark; BODY: Bronze; EXPRESSION: Chaos; HAIR: Mystic Wisps; OUTFIT: Saiyan Suit
2917,5.716000299180655,Renegade #1872,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1872.png,BACKGROUND: Red; BODY: Bronze; EXPRESSION: Mirth; HAIR: Spiky Hair; OUTFIT: Gray Wash Tunic
2918,5.715967055655753,Renegade #473,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/473.png,BACKGROUND: Green; BODY: Bronze; EXPRESSION: Smile; HAIR: Aurora Veil; OUTFIT: Rebellious Rhapsody
2919,5.715780483619707,Renegade #1398,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1398.png,BACKGROUND: Orange; BODY: Bronze; EXPRESSION: Mirth; HAIR: Eternal Flow; OUTFIT: Professor Suit
2920,5.715738290426339,Renegade #267,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/267.png,BACKGROUND: Cream; BODY: Bronze; EXPRESSION: Enigma; HAIR: Wolf Hair; OUTFIT: Common Suit
2921,5.715324704544037,Renegade #3024,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3024.png,BACKGROUND: Green; BODY: Ivory; EXPRESSION: Enigma; HAIR: Compression; OUTFIT: Common Suit
2922,5.714976352697327,Renegade #4232,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4232.png,BACKGROUND: Off White; BODY: Bronze; EXPRESSION: Smirk; HAIR: Nebula Nexus; OUTFIT: Yugao Nightshade Kimono
2923,5.714769609536559,Renegade #2318,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2318.png,BACKGROUND: Off White; BODY: Bronze; EXPRESSION: Enigma; HAIR: Scruffy; OUTFIT: Summoner's Cloak
2924,5.714621125651982,Renegade #953,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/953.png,BACKGROUND: Blue; BODY: Bronze; EXPRESSION: Mirth; HAIR: Wolf Hair; OUTFIT: Shogun's Regalia
2925,5.714577275491857,Renegade #4823,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4823.png,BACKGROUND: Blue; BODY: Bronze; EXPRESSION: Serene; HAIR: Mystic Wisps; OUTFIT: Sakura Blossom Chiffon
2926,5.714395335454981,Renegade #1781,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1781.png,BACKGROUND: Orange; BODY: Bronze; EXPRESSION: Smirk; HAIR: Nebula Nexus; OUTFIT: Hinata’s Heart
2927,5.714357137606058,Renegade #2934,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2934.png,BACKGROUND: Blue; BODY: Bronze; EXPRESSION: Mirth; HAIR: Undercut; OUTFIT: Noir Doublet
2928,5.713945394118933,Renegade #475,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/475.png,BACKGROUND: Cream; BODY: Bronze; EXPRESSION: Smirk; HAIR: Side Part; OUTFIT: Azure Ocean Attire
2929,5.713642536883035,Renegade #3726,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3726.png,BACKGROUND: Yellow; BODY: Bronze; EXPRESSION: Smirk; HAIR: Zoro; OUTFIT: Common Suit
2930,5.713486452453836,Renegade #3811,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3811.png,BACKGROUND: Off White; BODY: Bronze; EXPRESSION: Smile; HAIR: Lunar Tresses; OUTFIT: Summoner's Cloak
2931,5.713214262095144,Renegade #4102,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4102.png,BACKGROUND: Yellow; BODY: Ivory; EXPRESSION: Mirth; HAIR: Compression; OUTFIT: Azure Ocean Attire
2932,5.712937984488395,Renegade #3900,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3900.png,BACKGROUND: Yellow; BODY: Bronze; EXPRESSION: Mirth; HAIR: Wolf Hair; OUTFIT: Noir Doublet
2933,5.712632135366842,Renegade #944,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/944.png,BACKGROUND: Orange; BODY: Bronze; EXPRESSION: Smile; HAIR: Enchanted Elegance; OUTFIT: Sakura Blossom Chiffon
2934,5.712044961294624,Renegade #4532,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4532.png,BACKGROUND: Cream; BODY: Bronze; EXPRESSION: Enigma; HAIR: Undercut; OUTFIT: Professor Suit
2935,5.711506159278574,Renegade #2319,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2319.png,BACKGROUND: Off White; BODY: Bronze; EXPRESSION: Smile; HAIR: Phantom Veil; OUTFIT: Rebellion Punk Rider
2936,5.711378855174194,Renegade #133,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/133.png,BACKGROUND: Yellow; BODY: Bronze; EXPRESSION: Enigma; HAIR: Binding Bangs; OUTFIT: Crimson Commander's Cape
2937,5.711343909831049,Renegade #2269,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2269.png,BACKGROUND: Off White; BODY: Bronze; EXPRESSION: Mirth; HAIR: Binding Bangs; OUTFIT: Emerald Samurai Robe
2938,5.7112528960310085,Renegade #2305,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2305.png,BACKGROUND: Green; BODY: Bronze; EXPRESSION: Smile; HAIR: Binding Bangs; OUTFIT: Sailor Fuku
2939,5.711064275142066,Renegade #1409,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1409.png,BACKGROUND: Yellow; BODY: Ivory; EXPRESSION: Smile; HAIR: Lunar Tresses; OUTFIT: Azure Ocean Attire
2940,5.710095698091471,Renegade #2611,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2611.png,BACKGROUND: Yellow; BODY: Bronze; EXPRESSION: Smile; HAIR: Buzzcut; OUTFIT: Crimson Commander's Cape
2941,5.710026283481607,Renegade #1147,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1147.png,BACKGROUND: Grey; BODY: Bronze; EXPRESSION: Mirth; HAIR: Seraphic Curls; OUTFIT: Hinata’s Heart
2942,5.709990210705049,Renegade #3238,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3238.png,BACKGROUND: Off White; BODY: Bronze; EXPRESSION: Enigma; HAIR: Seraphic Curls; OUTFIT: Doubled Danger Peacoat
2943,5.709954452228208,Renegade #958,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/958.png,BACKGROUND: Green; BODY: Ivory; EXPRESSION: Serene; HAIR: Ahoge; OUTFIT: Crimson Fury Jacket
2944,5.709699781929949,Renegade #3251,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3251.png,BACKGROUND: Yellow; BODY: Bronze; EXPRESSION: Smirk; HAIR: Delinquency; OUTFIT: Shadow Stalker Trench
2945,5.7093301742615505,Renegade #560,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/560.png,BACKGROUND: Red; BODY: Bronze; EXPRESSION: Serene; HAIR: Undercut; OUTFIT: Noir Doublet
2946,5.709282411134632,Renegade #4606,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4606.png,BACKGROUND: Yellow; BODY: Bronze; EXPRESSION: Smirk; HAIR: Buzzcut; OUTFIT: Sakura Blossom Chiffon
2947,5.709266237956575,Renegade #4323,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4323.png,BACKGROUND: Off White; BODY: Bronze; EXPRESSION: Smirk; HAIR: Seraphic Curls; OUTFIT: Crusader's Mantle
2948,5.708875433117606,Renegade #4576,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4576.png,BACKGROUND: Off White; BODY: Bronze; EXPRESSION: Mirth; HAIR: Phantom Veil; OUTFIT: Azure Rose Bolero Jacket
2949,5.708326238079206,Renegade #1785,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1785.png,BACKGROUND: Blue; BODY: Bronze; EXPRESSION: Smile; HAIR: Spiky Hair; OUTFIT: Noir Doublet
2950,5.707858123690862,Renegade #1201,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1201.png,BACKGROUND: Cream; BODY: Bronze; EXPRESSION: Enigma; HAIR: Spiky Hair; OUTFIT: Noir Doublet
2951,5.707567152877411,Renegade #1835,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1835.png,BACKGROUND: Orange; BODY: Bronze; EXPRESSION: Smirk; HAIR: Enchanted Elegance; OUTFIT: Scarlet Soiree
2952,5.707553675199469,Renegade #4134,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4134.png,BACKGROUND: Red; BODY: Bronze; EXPRESSION: Mirth; HAIR: Delinquency; OUTFIT: Scarlet Soiree
2953,5.707164897222249,Renegade #3945,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3945.png,BACKGROUND: Yellow; BODY: Ivory; EXPRESSION: Mirth; HAIR: Beanie; OUTFIT: Professor Suit
2954,5.707074183345908,Renegade #4236,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4236.png,BACKGROUND: Blue; BODY: Bronze; EXPRESSION: Smirk; HAIR: Phantom Veil; OUTFIT: Sakura Blossom Chiffon
2955,5.70686323729236,Renegade #809,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/809.png,BACKGROUND: Blue; BODY: Bronze; EXPRESSION: Mirth; HAIR: Undercut; OUTFIT: Cosmic Spark Bolero
2956,5.706823748351058,Renegade #359,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/359.png,BACKGROUND: Blue; BODY: Bronze; EXPRESSION: Mirth; HAIR: Lunar Tresses; OUTFIT: Azure Dragon's Embrace
2957,5.70681666902599,Renegade #4147,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4147.png,BACKGROUND: Blue; BODY: Bronze; EXPRESSION: Enigma; HAIR: Mystic Mist; OUTFIT: Azure Dragon's Embrace
2958,5.706793413776669,Renegade #735,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/735.png,BACKGROUND: Orange; BODY: Bronze; EXPRESSION: Smirk; HAIR: Lunar Tresses; OUTFIT: Enigma Robes
2959,5.706793413776669,Renegade #2337,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2337.png,BACKGROUND: Orange; BODY: Bronze; EXPRESSION: Smirk; HAIR: Scruffy; OUTFIT: Enigma Robes
2960,5.7067034699531565,Renegade #2183,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2183.png,BACKGROUND: Red; BODY: Bronze; EXPRESSION: Serene; HAIR: Ahoge; OUTFIT: Rebellious Rhapsody
2961,5.706297704303902,Renegade #3196,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3196.png,BACKGROUND: Grey; BODY: Bronze; EXPRESSION: Smirk; HAIR: Eternal Flow; OUTFIT: Zori
2962,5.706030575257416,Renegade #701,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/701.png,BACKGROUND: Blue; BODY: Bronze; EXPRESSION: Mirth; HAIR: Wolf Hair; OUTFIT: Crusader's Mantle
2963,5.70575166884688,Renegade #2804,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2804.png,BACKGROUND: Red; BODY: Bronze; EXPRESSION: Smirk; HAIR: Scruffy; OUTFIT: Summoner's Cloak
2964,5.705723897704169,Renegade #2665,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2665.png,BACKGROUND: Red; BODY: Bronze; EXPRESSION: Smile; HAIR: Nebula Nexus; OUTFIT: Crimson Commander's Cape
2965,5.705404942814634,Renegade #3828,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3828.png,BACKGROUND: Green; BODY: Bronze; EXPRESSION: Smile; HAIR: Binding Bangs; OUTFIT: Azure Dragon's Embrace
2966,5.705377852323329,Renegade #2682,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2682.png,BACKGROUND: Off White; BODY: Bronze; EXPRESSION: Enigma; HAIR: Man Bun; OUTFIT: Rebellion Punk Rider
2967,5.70491061074733,Renegade #3219,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3219.png,BACKGROUND: Red; BODY: Bronze; EXPRESSION: Smirk; HAIR: Shadow Shimmer; OUTFIT: Sakura Blossom Chiffon
2968,5.704736858913936,Renegade #4515,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4515.png,BACKGROUND: Grey; BODY: Bronze; EXPRESSION: Smile; HAIR: Shadow Shimmer; OUTFIT: Sakura Blossom Chiffon
2969,5.703901791681307,Renegade #3745,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3745.png,BACKGROUND: Green; BODY: Ivory; EXPRESSION: Enigma; HAIR: Nebula Nexus; OUTFIT: Crimson Fury Jacket
2970,5.703901791681307,Renegade #4962,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4962.png,BACKGROUND: Green; BODY: Ivory; EXPRESSION: Enigma; HAIR: Shadow Shimmer; OUTFIT: Twilight Cloak
2971,5.703865717904047,Renegade #2713,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2713.png,BACKGROUND: Green; BODY: Ivory; EXPRESSION: Mirth; HAIR: Compression; OUTFIT: Crusader's Mantle
2972,5.703718809764255,Renegade #4808,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4808.png,BACKGROUND: Red; BODY: Bronze; EXPRESSION: Smirk; HAIR: Aurora Veil; OUTFIT: Crusader's Mantle
2973,5.703399301614141,Renegade #1367,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1367.png,BACKGROUND: Off White; BODY: Bronze; EXPRESSION: Enigma; HAIR: Buzzcut; OUTFIT: Doubled Danger Peacoat
2974,5.703194086529306,Renegade #788,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/788.png,BACKGROUND: Blue; BODY: Bronze; EXPRESSION: Mirth; HAIR: Delinquency; OUTFIT: Rebellion Punk Rider
2975,5.702957734203574,Renegade #4033,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4033.png,BACKGROUND: Orange; BODY: Bronze; EXPRESSION: Serene; HAIR: Spiky Hair; OUTFIT: Hunter Vest
2976,5.702707488926544,Renegade #4745,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4745.png,BACKGROUND: Cream; BODY: Bronze; EXPRESSION: Serene; HAIR: Starfall Strands; OUTFIT: Templar's Mantle
2977,5.702645250496694,Renegade #1542,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1542.png,BACKGROUND: Off White; BODY: Bronze; EXPRESSION: Mirth; HAIR: Seraphic Curls; OUTFIT: Enigma Robes
2978,5.702525974213552,Renegade #4555,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4555.png,BACKGROUND: Blue; BODY: Bronze; EXPRESSION: Smirk; HAIR: Mystic Wisps; OUTFIT: Hinata’s Heart
2979,5.70195501216746,Renegade #4287,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4287.png,BACKGROUND: Blue; BODY: Bronze; EXPRESSION: Smile; HAIR: Frostfire Fringe; OUTFIT: Gray Wash Tunic
2980,5.701113109178097,Renegade #1796,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1796.png,BACKGROUND: Green; BODY: Ivory; EXPRESSION: Mirth; HAIR: Enchanted Elegance; OUTFIT: Cerulean Skies Chemise
2981,5.700827836583517,Renegade #2724,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2724.png,BACKGROUND: Blue; BODY: Bronze; EXPRESSION: Serene; HAIR: Twilight Twirls; OUTFIT: Shogun's Regalia
2982,5.700650809406257,Renegade #1716,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1716.png,BACKGROUND: Red; BODY: Bronze; EXPRESSION: Enigma; HAIR: Nebula Nexus; OUTFIT: Rebellious Rhapsody
2983,5.700211775806917,Renegade #2877,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2877.png,BACKGROUND: Orange; BODY: Bronze; EXPRESSION: Serene; HAIR: Binding Bangs; OUTFIT: Hinata’s Heart
2984,5.700036129348019,Renegade #1202,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1202.png,BACKGROUND: Orange; BODY: Bronze; EXPRESSION: Enigma; HAIR: Eternal Flow; OUTFIT: Doubled Danger Peacoat
2985,5.700021375265253,Renegade #1527,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1527.png,BACKGROUND: Grey; BODY: Bronze; EXPRESSION: Smirk; HAIR: Ahoge; OUTFIT: Hinata’s Heart
2986,5.6999852652910405,Renegade #3839,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3839.png,BACKGROUND: Red; BODY: Bronze; EXPRESSION: Smile; HAIR: Frostfire Fringe; OUTFIT: Hinata’s Heart
2987,5.699840324586383,Renegade #3295,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3295.png,BACKGROUND: Grey; BODY: Bronze; EXPRESSION: Mirth; HAIR: Ahoge; OUTFIT: Sakura Blossom Chiffon
2988,5.699361719005937,Renegade #152,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/152.png,BACKGROUND: Orange; BODY: Bronze; EXPRESSION: Mirth; HAIR: Mystic Mist; OUTFIT: Rebellious Rhapsody
2989,5.699075985666836,Renegade #3195,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3195.png,BACKGROUND: Off White; BODY: Bronze; EXPRESSION: Enigma; HAIR: Mystic Mist; OUTFIT: Rebellious Rhapsody
2990,5.698340881672818,Renegade #1300,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1300.png,BACKGROUND: Orange; BODY: Bronze; EXPRESSION: Mirth; HAIR: Ahoge; OUTFIT: Rebellion Punk Rider
2991,5.6982517122026515,Renegade #2000,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2000.png,BACKGROUND: Orange; BODY: Bronze; EXPRESSION: Enigma; HAIR: Scruffy; OUTFIT: Sakura Blossom Chiffon
2992,5.697681880888361,Renegade #2568,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/2568.png,BACKGROUND: Green; BODY: Ivory; EXPRESSION: Serene; HAIR: Lunar Tresses; OUTFIT: Hunter Vest
2993,5.697530774932189,Renegade #3949,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3949.png,BACKGROUND: Grey; BODY: Bronze; EXPRESSION: Mirth; HAIR: Scruffy; OUTFIT: Crimson Commander's Cape
2994,5.696968555119929,Renegade #1554,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1554.png,BACKGROUND: Orange; BODY: Bronze; EXPRESSION: Smile; HAIR: Lunar Tresses; OUTFIT: Sakura Blossom Chiffon
2995,5.69688533885322,Renegade #3634,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3634.png,BACKGROUND: Yellow; BODY: Bronze; EXPRESSION: Smirk; HAIR: Frostfire Fringe; OUTFIT: Shadow Stalker Trench
2996,5.69673010007861,Renegade #4519,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4519.png,BACKGROUND: Cream; BODY: Bronze; EXPRESSION: Smile; HAIR: Mystic Wisps; OUTFIT: Moonlight Maestro's Doublet
2997,5.69658650829183,Renegade #547,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/547.png,BACKGROUND: Orange; BODY: Bronze; EXPRESSION: Serene; HAIR: Frostfire Fringe; OUTFIT: Hunter Vest
2998,5.69658650829183,Renegade #3777,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/3777.png,BACKGROUND: Orange; BODY: Bronze; EXPRESSION: Serene; HAIR: Frostfire Fringe; OUTFIT: Cerulean Skies Chemise
2999,5.696357812176984,Renegade #745,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/745.png,BACKGROUND: Grey; BODY: Bronze; EXPRESSION: Enigma; HAIR: Undercut; OUTFIT: Zori
3000,5.696336847729286,Renegade #4789,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/4789.png,BACKGROUND: Grey; BODY: Bronze; EXPRESSION: Serene; HAIR: Frostfire Fringe; OUTFIT: Emerald Samurai Robe
3001,5.696214714710153,Renegade #923,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/923.png,BACKGROUND: Orange; BODY: Bronze; EXPRESSION: Smile; HAIR: Shadow Shimmer; OUTFIT: Shadow Stalker Trench
3002,5.696161127309212,Renegade #657,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/657.png,BACKGROUND: Red; BODY: Bronze; EXPRESSION: Enigma; HAIR: Galactic Gleam; OUTFIT: Azure Rose Bolero Jacket
3003,5.695903765202471,Renegade #1700,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1700.png,BACKGROUND: Cream; BODY: Ivory; EXPRESSION: Serene; HAIR: Scruffy; OUTFIT: Corporate Suit
3004,5.695808900949748,Renegade #1674,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/1674.png,BACKGROUND: Cream; BODY: Bronze; EXPRESSION: Mirth; HAIR: Wolf Hair; OUTFIT: Zori
3005,5.69577916990452,Renegade #688,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/688.png,BACKGROUND: Orange; BODY: Bronze; EXPRESSION: Mirth; HAIR: Binding Bangs; OUTFIT: Professor Suit
3006,5.695744268936487,Renegade #153,https://bafybeigha5ts6nn3d362nqb2fsxkyomq5u2lei2a3u32uwz7qz7jy4gg4i.ipfs.nftstorage.link/153.png,BACKGROUND: Blue; BODY: Bronze; EXPRESSION: Enigma; HAIR: Frostfire Fringe; OUTFIT: Cosmic Spark Bolero
